URL,Type,Region,Service,Initial Status,Retry Status,Final Status,Redirect URL,Error Type,Remarks
"https://www.moduclean.co.kr/seoul/jongno/changsin-dong/moving-cleaning","dong","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/changsin-dong/move-in-cleaning","dong","seoul","move-in-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/changsin-dong/office-cleaning","dong","seoul","office-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/changsin-dong/store-cleaning","dong","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/changsin-dong/factory-cleaning","dong","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/changsin-dong/building-cleaning","dong","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/changsin-dong/flood-cleaning","dong","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/changsin-dong/warehouse-cleaning","dong","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/sungin-dong/exterior-cleaning","dong","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/sungin-dong/window-cleaning","dong","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/changsin-dong/hospital-cleaning","dong","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/sungin-dong/fire-cleaning","dong","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/sungin-dong/floor-wax-coating","dong","seoul","","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/sungin-dong/awning-cleaning","dong","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/sungin-dong/signboard-cleaning","dong","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/sungin-dong/interior-post-cleaning","dong","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/sungin-dong/completion-cleaning","dong","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/sungin-dong/hood-cleaning","dong","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/sungin-dong/hoarder-house-cleaning","dong","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/sungin-dong/special-cleaning","dong","seoul","special-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/sungin-dong/move-in-cleaning","dong","seoul","move-in-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/sungin-dong/floor-cleaning","dong","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/sungin-dong/moving-cleaning","dong","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/sungin-dong/office-cleaning","dong","seoul","office-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/sungin-dong/store-cleaning","dong","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/sungin-dong/factory-cleaning","dong","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/sungin-dong/flood-cleaning","dong","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/sungin-dong/building-cleaning","dong","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/sungin-dong/hospital-cleaning","dong","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/sungin-dong/warehouse-cleaning","dong","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/insadong/exterior-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/insadong/fire-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/insadong/window-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/insadong/floor-wax-coating","city","seoul","","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/insadong/awning-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/insadong/signboard-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/insadong/interior-post-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/insadong/completion-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/insadong/hoarder-house-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/insadong/hood-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/insadong/special-cleaning","city","seoul","special-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/insadong/floor-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/insadong/move-in-cleaning","city","seoul","move-in-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/insadong/moving-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/insadong/office-cleaning","city","seoul","office-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/insadong/store-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/insadong/factory-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/insadong/building-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/insadong/flood-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/insadong/warehouse-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/insadong/hospital-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/ikseondong/exterior-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/ikseondong/window-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/ikseondong/fire-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/ikseondong/awning-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/ikseondong/floor-wax-coating","city","seoul","","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/ikseondong/signboard-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/ikseondong/interior-post-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/ikseondong/completion-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/ikseondong/hood-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/ikseondong/hoarder-house-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/ikseondong/special-cleaning","city","seoul","special-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/ikseondong/floor-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/ikseondong/move-in-cleaning","city","seoul","move-in-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/ikseondong/office-cleaning","city","seoul","office-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/ikseondong/moving-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/ikseondong/factory-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/ikseondong/store-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/ikseondong/building-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/ikseondong/warehouse-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/ikseondong/hospital-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jongno/ikseondong/flood-cleaning","city","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sogong-dong/exterior-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sogong-dong/window-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sogong-dong/fire-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sogong-dong/signboard-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sogong-dong/awning-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sogong-dong/floor-wax-coating","district","seoul","","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sogong-dong/interior-post-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sogong-dong/hood-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sogong-dong/completion-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sogong-dong/floor-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sogong-dong/hoarder-house-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sogong-dong/special-cleaning","district","seoul","special-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sogong-dong/office-cleaning","district","seoul","office-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sogong-dong/move-in-cleaning","district","seoul","move-in-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sogong-dong/moving-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sogong-dong/factory-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sogong-dong/store-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sogong-dong/building-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sogong-dong/flood-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sogong-dong/warehouse-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sogong-dong/hospital-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/hoehyeon-dong/exterior-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/hoehyeon-dong/window-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/hoehyeon-dong/fire-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/hoehyeon-dong/awning-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/hoehyeon-dong/signboard-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/hoehyeon-dong/floor-wax-coating","district","seoul","","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/hoehyeon-dong/interior-post-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/hoehyeon-dong/completion-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/hoehyeon-dong/hood-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/hoehyeon-dong/hoarder-house-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/hoehyeon-dong/special-cleaning","district","seoul","special-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/hoehyeon-dong/floor-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/hoehyeon-dong/move-in-cleaning","district","seoul","move-in-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/hoehyeon-dong/moving-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/hoehyeon-dong/office-cleaning","district","seoul","office-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/hoehyeon-dong/factory-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/hoehyeon-dong/store-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/hoehyeon-dong/building-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/hoehyeon-dong/flood-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/hoehyeon-dong/hospital-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/myeong-dong/exterior-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/hoehyeon-dong/warehouse-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/myeong-dong/fire-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/myeong-dong/window-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/myeong-dong/floor-wax-coating","district","seoul","","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/myeong-dong/awning-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/myeong-dong/signboard-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/myeong-dong/interior-post-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/myeong-dong/hood-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/myeong-dong/completion-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/myeong-dong/hoarder-house-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/myeong-dong/floor-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/myeong-dong/special-cleaning","district","seoul","special-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/myeong-dong/move-in-cleaning","district","seoul","move-in-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/myeong-dong/office-cleaning","district","seoul","office-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/myeong-dong/store-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/myeong-dong/moving-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/myeong-dong/flood-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/myeong-dong/building-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/myeong-dong/factory-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/myeong-dong/warehouse-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/myeong-dong/hospital-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/pil-dong/exterior-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/pil-dong/window-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/pil-dong/floor-wax-coating","district","seoul","","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/pil-dong/fire-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/pil-dong/awning-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/pil-dong/signboard-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/pil-dong/interior-post-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/pil-dong/completion-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/pil-dong/hood-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/pil-dong/hoarder-house-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/pil-dong/special-cleaning","district","seoul","special-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/pil-dong/floor-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/pil-dong/moving-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/pil-dong/office-cleaning","district","seoul","office-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/pil-dong/move-in-cleaning","district","seoul","move-in-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/pil-dong/factory-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/pil-dong/store-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/pil-dong/building-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/pil-dong/warehouse-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/pil-dong/flood-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/pil-dong/hospital-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/jangchung-dong/exterior-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/jangchung-dong/window-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/jangchung-dong/fire-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/jangchung-dong/floor-wax-coating","district","seoul","","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/jangchung-dong/awning-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/jangchung-dong/signboard-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/jangchung-dong/interior-post-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/jangchung-dong/completion-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/jangchung-dong/hood-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/jangchung-dong/special-cleaning","district","seoul","special-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/jangchung-dong/hoarder-house-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/jangchung-dong/floor-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/jangchung-dong/moving-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/jangchung-dong/move-in-cleaning","district","seoul","move-in-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/jangchung-dong/office-cleaning","district","seoul","office-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/jangchung-dong/store-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/jangchung-dong/factory-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/jangchung-dong/building-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/jangchung-dong/flood-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/jangchung-dong/warehouse-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/jangchung-dong/hospital-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/gwanghui-dong/exterior-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/gwanghui-dong/window-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/gwanghui-dong/fire-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/gwanghui-dong/floor-wax-coating","district","seoul","","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/gwanghui-dong/awning-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/gwanghui-dong/signboard-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/gwanghui-dong/interior-post-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/gwanghui-dong/completion-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/gwanghui-dong/hood-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/gwanghui-dong/hoarder-house-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/gwanghui-dong/special-cleaning","district","seoul","special-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/gwanghui-dong/move-in-cleaning","district","seoul","move-in-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/gwanghui-dong/floor-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/gwanghui-dong/store-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/gwanghui-dong/moving-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/gwanghui-dong/office-cleaning","district","seoul","office-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/gwanghui-dong/building-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/gwanghui-dong/factory-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/gwanghui-dong/flood-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/gwanghui-dong/warehouse-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/gwanghui-dong/hospital-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/euljiro-dong/exterior-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/euljiro-dong/window-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/euljiro-dong/floor-wax-coating","district","seoul","","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/euljiro-dong/fire-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/euljiro-dong/awning-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/euljiro-dong/signboard-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/euljiro-dong/interior-post-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/euljiro-dong/completion-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/euljiro-dong/hood-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/euljiro-dong/hoarder-house-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/euljiro-dong/special-cleaning","district","seoul","special-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/euljiro-dong/floor-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/euljiro-dong/move-in-cleaning","district","seoul","move-in-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/euljiro-dong/office-cleaning","district","seoul","office-cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/euljiro-dong/moving-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/euljiro-dong/store-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/euljiro-dong/factory-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/euljiro-dong/building-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/euljiro-dong/warehouse-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/euljiro-dong/flood-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/euljiro-dong/hospital-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sindang-dong/exterior-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sindang-dong/window-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sindang-dong/fire-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sindang-dong/floor-wax-coating","district","seoul","","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sindang-dong/awning-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sindang-dong/signboard-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sindang-dong/interior-post-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sindang-dong/hood-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sindang-dong/completion-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sindang-dong/hoarder-house-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sindang-dong/floor-cleaning","district","seoul","cleaning","200","","200","","",""
"https://www.moduclean.co.kr/seoul/jung-gu/sindang-dong/special-cleaning","district","seoul","special-cleaning","200","","200","","",""
